,Province/State,Country/Region,Lat,Long,Date,Recovered
12513,,Guatemala,15.7835,-90.2308,3/11/20,0.0
12514,,Guinea,9.9456,-9.6966,3/11/20,0.0
12515,,Guinea-Bissau,11.8037,-15.1804,3/11/20,0.0
12516,,Guyana,5.0,-58.75,3/11/20,0.0
12517,,Haiti,18.9712,-72.2852,3/11/20,0.0
12518,,Holy See,41.9029,12.4534,3/11/20,0.0
12519,,Honduras,15.2,-86.2419,3/11/20,0.0
12520,,Hungary,47.1625,19.5033,3/11/20,0.0
12521,,Iceland,64.9631,-19.0208,3/11/20,-1.0
12522,,India,21.0,78.0,3/11/20,-1.0
12523,,Indonesia,-0.7893,113.9213,3/11/20,-2.0
12524,,Iran,32.0,53.0,3/11/20,-109.0
12525,,Iraq,33.0,44.0,3/11/20,12.0
12526,,Ireland,53.1424,-7.6921,3/11/20,0.0
12527,,Israel,31.0,35.0,3/11/20,-2.0
12528,,Italy,43.0,12.0,3/11/20,321.0
12529,,Jamaica,18.1096,-77.2975,3/11/20,0.0
12530,,Japan,36.0,138.0,3/11/20,-8.0
12531,,Jordan,31.24,36.51,3/11/20,0.0
12532,,Kazakhstan,48.0196,66.9237,3/11/20,0.0
12533,,Kenya,-0.0236,37.9062,3/11/20,0.0
12534,,"Korea, South",36.0,128.0,3/11/20,-88.0
12535,,Kuwait,29.5,47.75,3/11/20,1.0
12536,,Kyrgyzstan,41.2044,74.7661,3/11/20,0.0
12537,,Latvia,56.8796,24.6032,3/11/20,-1.0
12538,,Lebanon,33.8547,35.8623,3/11/20,0.0
12539,,Liberia,6.4281,-9.4295,3/11/20,0.0
12540,,Libya,26.3351,17.228331,3/11/20,0.0
12541,,Liechtenstein,47.14,9.55,3/11/20,0.0
12542,,Lithuania,55.1694,23.8813,3/11/20,0.0
12543,,Luxembourg,49.8153,6.1296,3/11/20,0.0
12544,,Madagascar,-18.7669,46.8691,3/11/20,0.0
12545,,Malaysia,2.5,112.5,3/11/20,2.0
12546,,Maldives,3.2028,73.2207,3/11/20,0.0
12547,,Mali,17.570692,-3.996166000000001,3/11/20,0.0
12548,,Malta,35.9375,14.3754,3/11/20,0.0
12549,,Mauritania,21.0079,10.9408,3/11/20,0.0
12550,,Mauritius,-20.2,57.5,3/11/20,0.0
12551,,Mexico,23.6345,-102.5528,3/11/20,-3.0
12552,,Moldova,47.4116,28.3699,3/11/20,0.0
12553,,Monaco,43.7333,7.4167,3/11/20,0.0
12554,,Mongolia,46.8625,103.8467,3/11/20,0.0
12555,,Montenegro,42.5,19.3,3/11/20,0.0
12556,,Morocco,31.7917,-7.0926,3/11/20,0.0
12557,,Mozambique,-18.6657,35.5296,3/11/20,0.0
12558,,Namibia,-22.9576,18.4904,3/11/20,0.0
12559,,Nepal,28.1667,84.25,3/11/20,0.0
12560,Aruba,Netherlands,12.5186,-70.0358,3/11/20,0.0
12561,Curacao,Netherlands,12.1696,-68.99,3/11/20,0.0
12562,Sint Maarten,Netherlands,18.0425,-63.0548,3/11/20,0.0
12563,,Netherlands,52.1326,5.2913,3/11/20,0.0
12564,,New Zealand,-40.9006,174.886,3/11/20,0.0
12565,,Nicaragua,12.8654,-85.2072,3/11/20,0.0
12566,,Niger,17.6078,8.0817,3/11/20,0.0
12567,,Nigeria,9.082,8.6753,3/11/20,0.0
12568,,North Macedonia,41.6086,21.7453,3/11/20,0.0
12569,,Norway,60.472,8.4689,3/11/20,0.0
12570,,Oman,21.0,57.0,3/11/20,-7.0
12571,,Pakistan,30.3753,69.3451,3/11/20,1.0
12572,,Panama,8.538,-80.7821,3/11/20,0.0
12573,,Papua New Guinea,-6.315,143.9555,3/11/20,0.0
12574,,Paraguay,-23.4425,-58.4438,3/11/20,0.0
12575,,Peru,-9.19,-75.0152,3/11/20,0.0
12576,,Philippines,13.0,122.0,3/11/20,-1.0
12577,,Poland,51.9194,19.1451,3/11/20,0.0
12578,,Portugal,39.3999,-8.2245,3/11/20,0.0
12579,,Qatar,25.3548,51.1839,3/11/20,0.0
12580,,Romania,45.9432,24.9668,3/11/20,3.0
12581,,Russia,60.0,90.0,3/11/20,0.0
12582,,Rwanda,-1.9403,29.8739,3/11/20,0.0
12583,,Saint Kitts and Nevis,17.357822,-62.782998,3/11/20,0.0
12584,,Saint Lucia,13.9094,-60.9789,3/11/20,0.0
12585,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/11/20,0.0
12586,,San Marino,43.9424,12.4578,3/11/20,0.0
12587,,Saudi Arabia,24.0,45.0,3/11/20,-1.0
12588,,Senegal,14.4974,-14.4524,3/11/20,0.0
12589,,Serbia,44.0165,21.0059,3/11/20,0.0
12590,,Seychelles,-4.6796,55.492,3/11/20,0.0
12591,,Singapore,1.2833,103.8333,3/11/20,18.0
12592,,Slovakia,48.669,19.699,3/11/20,0.0
12593,,Slovenia,46.1512,14.9955,3/11/20,0.0
12594,,Somalia,5.1521,46.1996,3/11/20,0.0
12595,,South Africa,-30.5595,22.9375,3/11/20,0.0
12596,,Spain,40.0,-4.0,3/11/20,151.0
12597,,Sri Lanka,7.0,81.0,3/11/20,0.0
12598,,Sudan,12.8628,30.2176,3/11/20,0.0
12599,,Suriname,3.9193,-56.0278,3/11/20,0.0
12600,,Sweden,63.0,16.0,3/11/20,0.0
12601,,Switzerland,46.8182,8.2275,3/11/20,1.0
12602,,Syria,34.8021,38.9968,3/11/20,0.0
12603,,Taiwan*,23.7,121.0,3/11/20,-2.0
12604,,Tanzania,-6.369,34.8888,3/11/20,0.0
12605,,Thailand,15.0,101.0,3/11/20,-1.0
12606,,Timor-Leste,-8.8742,125.7275,3/11/20,0.0
12607,,Togo,8.6195,0.8248,3/11/20,0.0
12608,,Trinidad and Tobago,10.6918,-61.2225,3/11/20,0.0
12609,,Tunisia,34.0,9.0,3/11/20,0.0
12610,,Turkey,38.9637,35.2433,3/11/20,0.0
12611,,Uganda,1.0,32.0,3/11/20,0.0
12612,,Ukraine,48.3794,31.1656,3/11/20,0.0
12613,,United Arab Emirates,24.0,54.0,3/11/20,0.0
12614,Bermuda,United Kingdom,32.3078,-64.7505,3/11/20,0.0
12615,Cayman Islands,United Kingdom,19.3133,-81.2546,3/11/20,0.0
12616,Channel Islands,United Kingdom,49.3723,-2.3644,3/11/20,0.0
12617,Gibraltar,United Kingdom,36.1408,-5.3536,3/11/20,-1.0
12618,Isle of Man,United Kingdom,54.2361,-4.5481,3/11/20,0.0
12619,Montserrat,United Kingdom,16.7425,-62.1874,3/11/20,0.0
12620,,United Kingdom,55.3781,-3.4360000000000004,3/11/20,0.0
12621,,Uruguay,-32.5228,-55.7658,3/11/20,0.0
12622,,US,37.0902,-95.7129,3/11/20,-1.0
12623,,Uzbekistan,41.3775,64.5853,3/11/20,0.0
12624,,Venezuela,6.4238,-66.5897,3/11/20,0.0
12625,,Vietnam,16.0,108.0,3/11/20,0.0
12626,,Zambia,-15.4167,28.2833,3/11/20,0.0
12627,,Zimbabwe,-20.0,30.0,3/11/20,0.0
12628,,West Bank and Gaza,31.9522,35.2332,3/11/20,0.0
12629,,Laos,19.856270000000002,102.495496,3/11/20,0.0
12630,,Kosovo,42.602636,20.902977,3/11/20,0.0
12631,,Burma,21.9162,95.956,3/11/20,0.0
12632,Anguilla,United Kingdom,18.2206,-63.0686,3/11/20,0.0
12633,British Virgin Islands,United Kingdom,18.4207,-64.64,3/11/20,0.0
12634,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/11/20,0.0
12635,,MS Zaandam,0.0,0.0,3/11/20,0.0
12636,,Botswana,-22.3285,24.6849,3/11/20,0.0
12637,,Burundi,-3.3731,29.9189,3/11/20,0.0
12638,,Sierra Leone,8.460555000000001,-11.779889,3/11/20,0.0
12639,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/11/20,0.0
12640,,Malawi,-13.254307999999998,34.301525,3/11/20,0.0
12641,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/11/20,0.0
12642,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/11/20,0.0
12643,,South Sudan,6.8770000000000024,31.307,3/11/20,0.0
12644,,Western Sahara,24.2155,-12.8858,3/11/20,0.0
12645,,Sao Tome and Principe,0.18636,6.613081,3/11/20,0.0
12646,,Yemen,15.552726999999999,48.516388,3/11/20,0.0
12647,,Comoros,-11.6455,43.3333,3/11/20,0.0
12648,,Tajikistan,38.861034000000004,71.276093,3/11/20,0.0
12649,,Lesotho,-29.609988,28.233608,3/11/20,0.0
12650,,Afghanistan,33.0,65.0,3/12/20,0.0
12651,,Albania,41.1533,20.1683,3/12/20,0.0
12652,,Algeria,28.0339,1.6596,3/12/20,8.0
12653,,Andorra,42.5063,1.5218,3/12/20,1.0
12654,,Angola,-11.2027,17.8739,3/12/20,0.0
12655,,Antigua and Barbuda,17.0608,-61.7964,3/12/20,0.0
12656,,Argentina,-38.4161,-63.6167,3/12/20,0.0
12657,,Armenia,40.0691,45.0382,3/12/20,0.0
12658,Australian Capital Territory,Australia,-35.4735,149.0124,3/12/20,0.0
12659,New South Wales,Australia,-33.8688,151.2093,3/12/20,0.0
12660,Northern Territory,Australia,-12.4634,130.8456,3/12/20,0.0
12661,Queensland,Australia,-28.0167,153.4,3/12/20,0.0
12662,South Australia,Australia,-34.9285,138.6007,3/12/20,0.0
12663,Tasmania,Australia,-41.4545,145.9707,3/12/20,0.0
12664,Victoria,Australia,-37.8136,144.9631,3/12/20,0.0
12665,Western Australia,Australia,-31.9505,115.8605,3/12/20,0.0
12666,,Austria,47.5162,14.5501,3/12/20,0.0
12667,,Azerbaijan,40.1431,47.5769,3/12/20,-3.0
12668,,Bahamas,25.0343,-77.3963,3/12/20,0.0
12669,,Bahrain,26.0275,50.55,3/12/20,-13.0
12670,,Bangladesh,23.685,90.3563,3/12/20,0.0
12671,,Barbados,13.1939,-59.5432,3/12/20,0.0
12672,,Belarus,53.7098,27.9534,3/12/20,0.0
12673,,Belgium,50.8333,4.0,3/12/20,0.0
12674,,Belize,13.1939,-59.5432,3/12/20,0.0
12675,,Benin,9.3077,2.3158,3/12/20,0.0
12676,,Bhutan,27.5142,90.4336,3/12/20,0.0
12677,,Bolivia,-16.2902,-63.5887,3/12/20,0.0
12678,,Bosnia and Herzegovina,43.9159,17.6791,3/12/20,0.0
12679,,Brazil,-14.235,-51.9253,3/12/20,0.0
12680,,Brunei,4.5353,114.7277,3/12/20,0.0
12681,,Bulgaria,42.7339,25.4858,3/12/20,0.0
12682,,Burkina Faso,12.2383,-1.5616,3/12/20,0.0
12683,,Cabo Verde,16.5388,-23.0418,3/12/20,0.0
12684,,Cambodia,11.55,104.9167,3/12/20,0.0
12685,,Cameroon,3.8480000000000003,11.5021,3/12/20,0.0
12686,,Canada,56.1304,-106.3468,3/12/20,0.0
12687,,Central African Republic,6.6111,20.9394,3/12/20,0.0
12688,,Chad,15.4542,18.7322,3/12/20,0.0
12689,,Chile,-35.6751,-71.543,3/12/20,0.0
12690,Anhui,China,31.8257,117.2264,3/12/20,0.0
12691,Beijing,China,40.1824,116.4142,3/12/20,2.0
12692,Chongqing,China,30.0572,107.874,3/12/20,3.0
12693,Fujian,China,26.0789,117.9874,3/12/20,0.0
12694,Gansu,China,37.8099,101.0583,3/12/20,0.0
12695,Guangdong,China,23.3417,113.4244,3/12/20,-1.0
12696,Guangxi,China,23.8298,108.7881,3/12/20,-1.0
12697,Guizhou,China,26.8154,106.8748,3/12/20,0.0
12698,Hainan,China,19.1959,109.7453,3/12/20,1.0
12699,Hebei,China,39.549,116.1306,3/12/20,1.0
12700,Heilongjiang,China,47.861999999999995,127.7615,3/12/20,3.0
12701,Henan,China,33.882,113.61399999999999,3/12/20,-2.0
12702,Hong Kong,China,22.3,114.2,3/12/20,2.0
12703,Hubei,China,30.9756,112.2707,3/12/20,-207.0
12704,Hunan,China,27.6104,111.7088,3/12/20,-1.0
12705,Inner Mongolia,China,44.0935,113.9448,3/12/20,-1.0
12706,Jiangsu,China,32.9711,119.455,3/12/20,2.0
12707,Jiangxi,China,27.614,115.7221,3/12/20,-3.0
12708,Jilin,China,43.6661,126.1923,3/12/20,0.0
12709,Liaoning,China,41.2956,122.6085,3/12/20,1.0
12710,Macau,China,22.1667,113.55,3/12/20,0.0
12711,Ningxia,China,37.2692,106.1655,3/12/20,-1.0
12712,Qinghai,China,35.7452,95.9956,3/12/20,0.0
12713,Shaanxi,China,35.1917,108.8701,3/12/20,-5.0
12714,Shandong,China,36.3427,118.1498,3/12/20,1.0
12715,Shanghai,China,31.201999999999998,121.4491,3/12/20,0.0
12716,Shanxi,China,37.5777,112.2922,3/12/20,1.0
12717,Sichuan,China,30.6171,102.7103,3/12/20,0.0
12718,Tianjin,China,39.3054,117.323,3/12/20,1.0
12719,Tibet,China,31.6927,88.0924,3/12/20,0.0
12720,Xinjiang,China,41.1129,85.2401,3/12/20,0.0
12721,Yunnan,China,24.974,101.48700000000001,3/12/20,0.0
12722,Zhejiang,China,29.1832,120.0934,3/12/20,-2.0
12723,,Colombia,4.5709,-74.2973,3/12/20,0.0
12724,,Congo (Brazzaville),-4.0383,21.7587,3/12/20,0.0
12725,,Congo (Kinshasa),-4.0383,21.7587,3/12/20,0.0
12726,,Costa Rica,9.7489,-83.7534,3/12/20,0.0
12727,,Cote d'Ivoire,7.54,-5.5471,3/12/20,0.0
12728,,Croatia,45.1,15.2,3/12/20,0.0
12729,,Diamond Princess,0.0,0.0,3/12/20,-285.0
12730,,Cuba,22.0,-80.0,3/12/20,0.0
12731,,Cyprus,35.1264,33.4299,3/12/20,0.0
12732,,Czechia,49.8175,15.472999999999999,3/12/20,0.0
12733,Faroe Islands,Denmark,61.8926,-6.9118,3/12/20,0.0
12734,Greenland,Denmark,71.7069,-42.6043,3/12/20,0.0
12735,,Denmark,56.2639,9.5018,3/12/20,0.0
12736,,Djibouti,11.8251,42.5903,3/12/20,0.0
12737,,Dominica,15.415,-61.371,3/12/20,0.0
12738,,Dominican Republic,18.7357,-70.1627,3/12/20,0.0
12739,,Ecuador,-1.8312,-78.1834,3/12/20,0.0
12740,,Egypt,26.0,30.0,3/12/20,-26.0
12741,,El Salvador,13.7942,-88.8965,3/12/20,0.0
12742,,Equatorial Guinea,1.5,10.0,3/12/20,0.0
12743,,Eritrea,15.1794,39.7823,3/12/20,0.0
12744,,Estonia,58.5953,25.0136,3/12/20,0.0
12745,,Eswatini,-26.5225,31.4659,3/12/20,0.0
12746,,Ethiopia,9.145,40.4897,3/12/20,0.0
12747,,Fiji,-17.7134,178.065,3/12/20,0.0
12748,,Finland,64.0,26.0,3/12/20,0.0
12749,French Guiana,France,3.9339,-53.1258,3/12/20,0.0
12750,French Polynesia,France,-17.6797,149.4068,3/12/20,0.0
12751,Guadeloupe,France,16.25,-61.5833,3/12/20,0.0
12752,Martinique,France,14.6415,-61.0242,3/12/20,0.0
12753,Mayotte,France,-12.8275,45.1662,3/12/20,0.0
12754,New Caledonia,France,-20.9043,165.618,3/12/20,0.0
12755,Reunion,France,-21.1351,55.2471,3/12/20,0.0
12756,Saint Barthelemy,France,17.9,-62.8333,3/12/20,0.0
12757,St Martin,France,18.0708,-63.0501,3/12/20,0.0
12758,,France,46.2276,2.2137,3/12/20,0.0
12759,,Gabon,-0.8037,11.6094,3/12/20,0.0
12760,,Gambia,13.4432,-15.3101,3/12/20,0.0
12761,,Georgia,42.3154,43.3569,3/12/20,0.0
12762,,Germany,51.0,9.0,3/12/20,-7.0
12763,,Ghana,7.9465,-1.0232,3/12/20,0.0
12764,,Grenada,12.1165,-61.678999999999995,3/12/20,0.0
12765,,Greece,39.0742,21.8243,3/12/20,0.0
12766,,Guatemala,15.7835,-90.2308,3/12/20,0.0
12767,,Guinea,9.9456,-9.6966,3/12/20,0.0
12768,,Guinea-Bissau,11.8037,-15.1804,3/12/20,0.0
12769,,Guyana,5.0,-58.75,3/12/20,0.0
12770,,Haiti,18.9712,-72.2852,3/12/20,0.0
12771,,Holy See,41.9029,12.4534,3/12/20,0.0
12772,,Honduras,15.2,-86.2419,3/12/20,0.0
12773,,Hungary,47.1625,19.5033,3/12/20,0.0
12774,,Iceland,64.9631,-19.0208,3/12/20,0.0
12775,,India,21.0,78.0,3/12/20,0.0
12776,,Indonesia,-0.7893,113.9213,3/12/20,0.0
12777,,Iran,32.0,53.0,3/12/20,-228.0
12778,,Iraq,33.0,44.0,3/12/20,-12.0
12779,,Ireland,53.1424,-7.6921,3/12/20,0.0
12780,,Israel,31.0,35.0,3/12/20,0.0
12781,,Italy,43.0,12.0,3/12/20,-321.0
12782,,Jamaica,18.1096,-77.2975,3/12/20,0.0
12783,,Japan,36.0,138.0,3/12/20,-17.0
12784,,Jordan,31.24,36.51,3/12/20,0.0
12785,,Kazakhstan,48.0196,66.9237,3/12/20,0.0
12786,,Kenya,-0.0236,37.9062,3/12/20,0.0
12787,,"Korea, South",36.0,128.0,3/12/20,4.0
12788,,Kuwait,29.5,47.75,3/12/20,2.0
12789,,Kyrgyzstan,41.2044,74.7661,3/12/20,0.0
12790,,Latvia,56.8796,24.6032,3/12/20,0.0
12791,,Lebanon,33.8547,35.8623,3/12/20,0.0
12792,,Liberia,6.4281,-9.4295,3/12/20,0.0
12793,,Libya,26.3351,17.228331,3/12/20,0.0
12794,,Liechtenstein,47.14,9.55,3/12/20,0.0
12795,,Lithuania,55.1694,23.8813,3/12/20,0.0
12796,,Luxembourg,49.8153,6.1296,3/12/20,0.0
12797,,Madagascar,-18.7669,46.8691,3/12/20,0.0
12798,,Malaysia,2.5,112.5,3/12/20,-2.0
12799,,Maldives,3.2028,73.2207,3/12/20,0.0
12800,,Mali,17.570692,-3.996166000000001,3/12/20,0.0
12801,,Malta,35.9375,14.3754,3/12/20,0.0
12802,,Mauritania,21.0079,10.9408,3/12/20,0.0
12803,,Mauritius,-20.2,57.5,3/12/20,0.0
12804,,Mexico,23.6345,-102.5528,3/12/20,0.0
12805,,Moldova,47.4116,28.3699,3/12/20,0.0
12806,,Monaco,43.7333,7.4167,3/12/20,0.0
12807,,Mongolia,46.8625,103.8467,3/12/20,0.0
12808,,Montenegro,42.5,19.3,3/12/20,0.0
12809,,Morocco,31.7917,-7.0926,3/12/20,0.0
12810,,Mozambique,-18.6657,35.5296,3/12/20,0.0
12811,,Namibia,-22.9576,18.4904,3/12/20,0.0
12812,,Nepal,28.1667,84.25,3/12/20,0.0
12813,Aruba,Netherlands,12.5186,-70.0358,3/12/20,0.0
12814,Curacao,Netherlands,12.1696,-68.99,3/12/20,0.0
12815,Sint Maarten,Netherlands,18.0425,-63.0548,3/12/20,0.0
12816,,Netherlands,52.1326,5.2913,3/12/20,0.0
12817,,New Zealand,-40.9006,174.886,3/12/20,0.0
12818,,Nicaragua,12.8654,-85.2072,3/12/20,0.0
12819,,Niger,17.6078,8.0817,3/12/20,0.0
12820,,Nigeria,9.082,8.6753,3/12/20,0.0
12821,,North Macedonia,41.6086,21.7453,3/12/20,0.0
12822,,Norway,60.472,8.4689,3/12/20,0.0
12823,,Oman,21.0,57.0,3/12/20,0.0
12824,,Pakistan,30.3753,69.3451,3/12/20,-1.0
12825,,Panama,8.538,-80.7821,3/12/20,0.0
12826,,Papua New Guinea,-6.315,143.9555,3/12/20,0.0
12827,,Paraguay,-23.4425,-58.4438,3/12/20,0.0
12828,,Peru,-9.19,-75.0152,3/12/20,0.0
12829,,Philippines,13.0,122.0,3/12/20,0.0
12830,,Poland,51.9194,19.1451,3/12/20,0.0
12831,,Portugal,39.3999,-8.2245,3/12/20,0.0
12832,,Qatar,25.3548,51.1839,3/12/20,0.0
12833,,Romania,45.9432,24.9668,3/12/20,-3.0
12834,,Russia,60.0,90.0,3/12/20,0.0
12835,,Rwanda,-1.9403,29.8739,3/12/20,0.0
12836,,Saint Kitts and Nevis,17.357822,-62.782998,3/12/20,0.0
12837,,Saint Lucia,13.9094,-60.9789,3/12/20,0.0
12838,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/12/20,0.0
12839,,San Marino,43.9424,12.4578,3/12/20,0.0
12840,,Saudi Arabia,24.0,45.0,3/12/20,0.0
12841,,Senegal,14.4974,-14.4524,3/12/20,0.0
12842,,Serbia,44.0165,21.0059,3/12/20,0.0
12843,,Seychelles,-4.6796,55.492,3/12/20,0.0
12844,,Singapore,1.2833,103.8333,3/12/20,-18.0
12845,,Slovakia,48.669,19.699,3/12/20,0.0
12846,,Slovenia,46.1512,14.9955,3/12/20,0.0
12847,,Somalia,5.1521,46.1996,3/12/20,0.0
12848,,South Africa,-30.5595,22.9375,3/12/20,0.0
12849,,Spain,40.0,-4.0,3/12/20,-151.0
12850,,Sri Lanka,7.0,81.0,3/12/20,0.0
12851,,Sudan,12.8628,30.2176,3/12/20,0.0
12852,,Suriname,3.9193,-56.0278,3/12/20,0.0
12853,,Sweden,63.0,16.0,3/12/20,0.0
12854,,Switzerland,46.8182,8.2275,3/12/20,-1.0
12855,,Syria,34.8021,38.9968,3/12/20,0.0
12856,,Taiwan*,23.7,121.0,3/12/20,3.0
12857,,Tanzania,-6.369,34.8888,3/12/20,0.0
12858,,Thailand,15.0,101.0,3/12/20,-1.0
12859,,Timor-Leste,-8.8742,125.7275,3/12/20,0.0
12860,,Togo,8.6195,0.8248,3/12/20,0.0
12861,,Trinidad and Tobago,10.6918,-61.2225,3/12/20,0.0
12862,,Tunisia,34.0,9.0,3/12/20,0.0
12863,,Turkey,38.9637,35.2433,3/12/20,0.0
12864,,Uganda,1.0,32.0,3/12/20,0.0
12865,,Ukraine,48.3794,31.1656,3/12/20,0.0
12866,,United Arab Emirates,24.0,54.0,3/12/20,-5.0
12867,Bermuda,United Kingdom,32.3078,-64.7505,3/12/20,0.0
12868,Cayman Islands,United Kingdom,19.3133,-81.2546,3/12/20,0.0
12869,Channel Islands,United Kingdom,49.3723,-2.3644,3/12/20,0.0
12870,Gibraltar,United Kingdom,36.1408,-5.3536,3/12/20,0.0
12871,Isle of Man,United Kingdom,54.2361,-4.5481,3/12/20,0.0
12872,Montserrat,United Kingdom,16.7425,-62.1874,3/12/20,0.0
12873,,United Kingdom,55.3781,-3.4360000000000004,3/12/20,0.0
12874,,Uruguay,-32.5228,-55.7658,3/12/20,0.0
12875,,US,37.0902,-95.7129,3/12/20,4.0
12876,,Uzbekistan,41.3775,64.5853,3/12/20,0.0
12877,,Venezuela,6.4238,-66.5897,3/12/20,0.0
12878,,Vietnam,16.0,108.0,3/12/20,0.0
12879,,Zambia,-15.4167,28.2833,3/12/20,0.0
12880,,Zimbabwe,-20.0,30.0,3/12/20,0.0
12881,,West Bank and Gaza,31.9522,35.2332,3/12/20,0.0
12882,,Laos,19.856270000000002,102.495496,3/12/20,0.0
12883,,Kosovo,42.602636,20.902977,3/12/20,0.0
12884,,Burma,21.9162,95.956,3/12/20,0.0
12885,Anguilla,United Kingdom,18.2206,-63.0686,3/12/20,0.0
12886,British Virgin Islands,United Kingdom,18.4207,-64.64,3/12/20,0.0
12887,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/12/20,0.0
12888,,MS Zaandam,0.0,0.0,3/12/20,0.0
12889,,Botswana,-22.3285,24.6849,3/12/20,0.0
12890,,Burundi,-3.3731,29.9189,3/12/20,0.0
12891,,Sierra Leone,8.460555000000001,-11.779889,3/12/20,0.0
12892,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/12/20,0.0
12893,,Malawi,-13.254307999999998,34.301525,3/12/20,0.0
12894,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/12/20,0.0
12895,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/12/20,0.0
12896,,South Sudan,6.8770000000000024,31.307,3/12/20,0.0
12897,,Western Sahara,24.2155,-12.8858,3/12/20,0.0
12898,,Sao Tome and Principe,0.18636,6.613081,3/12/20,0.0
12899,,Yemen,15.552726999999999,48.516388,3/12/20,0.0
12900,,Comoros,-11.6455,43.3333,3/12/20,0.0
12901,,Tajikistan,38.861034000000004,71.276093,3/12/20,0.0
12902,,Lesotho,-29.609988,28.233608,3/12/20,0.0
12903,,Afghanistan,33.0,65.0,3/13/20,0.0
12904,,Albania,41.1533,20.1683,3/13/20,0.0
12905,,Algeria,28.0339,1.6596,3/13/20,-8.0
12906,,Andorra,42.5063,1.5218,3/13/20,-2.0
12907,,Angola,-11.2027,17.8739,3/13/20,0.0
12908,,Antigua and Barbuda,17.0608,-61.7964,3/13/20,0.0
12909,,Argentina,-38.4161,-63.6167,3/13/20,0.0
12910,,Armenia,40.0691,45.0382,3/13/20,0.0
12911,Australian Capital Territory,Australia,-35.4735,149.0124,3/13/20,0.0
12912,New South Wales,Australia,-33.8688,151.2093,3/13/20,0.0
12913,Northern Territory,Australia,-12.4634,130.8456,3/13/20,0.0
12914,Queensland,Australia,-28.0167,153.4,3/13/20,0.0
12915,South Australia,Australia,-34.9285,138.6007,3/13/20,1.0
12916,Tasmania,Australia,-41.4545,145.9707,3/13/20,0.0
12917,Victoria,Australia,-37.8136,144.9631,3/13/20,1.0
12918,Western Australia,Australia,-31.9505,115.8605,3/13/20,0.0
12919,,Austria,47.5162,14.5501,3/13/20,2.0
12920,,Azerbaijan,40.1431,47.5769,3/13/20,0.0
12921,,Bahamas,25.0343,-77.3963,3/13/20,0.0
12922,,Bahrain,26.0275,50.55,3/13/20,9.0
12923,,Bangladesh,23.685,90.3563,3/13/20,0.0
12924,,Barbados,13.1939,-59.5432,3/13/20,0.0
12925,,Belarus,53.7098,27.9534,3/13/20,0.0
12926,,Belgium,50.8333,4.0,3/13/20,0.0
12927,,Belize,13.1939,-59.5432,3/13/20,0.0
12928,,Benin,9.3077,2.3158,3/13/20,0.0
12929,,Bhutan,27.5142,90.4336,3/13/20,0.0
12930,,Bolivia,-16.2902,-63.5887,3/13/20,0.0
12931,,Bosnia and Herzegovina,43.9159,17.6791,3/13/20,0.0
12932,,Brazil,-14.235,-51.9253,3/13/20,0.0
12933,,Brunei,4.5353,114.7277,3/13/20,0.0
12934,,Bulgaria,42.7339,25.4858,3/13/20,0.0
12935,,Burkina Faso,12.2383,-1.5616,3/13/20,0.0
12936,,Cabo Verde,16.5388,-23.0418,3/13/20,0.0
12937,,Cambodia,11.55,104.9167,3/13/20,0.0
12938,,Cameroon,3.8480000000000003,11.5021,3/13/20,0.0
12939,,Canada,56.1304,-106.3468,3/13/20,0.0
12940,,Central African Republic,6.6111,20.9394,3/13/20,0.0
12941,,Chad,15.4542,18.7322,3/13/20,0.0
12942,,Chile,-35.6751,-71.543,3/13/20,0.0
12943,Anhui,China,31.8257,117.2264,3/13/20,0.0
12944,Beijing,China,40.1824,116.4142,3/13/20,0.0
12945,Chongqing,China,30.0572,107.874,3/13/20,-8.0
12946,Fujian,China,26.0789,117.9874,3/13/20,0.0
12947,Gansu,China,37.8099,101.0583,3/13/20,0.0
12948,Guangdong,China,23.3417,113.4244,3/13/20,0.0
12949,Guangxi,China,23.8298,108.7881,3/13/20,-1.0
12950,Guizhou,China,26.8154,106.8748,3/13/20,-1.0
12951,Hainan,China,19.1959,109.7453,3/13/20,-1.0
12952,Hebei,China,39.549,116.1306,3/13/20,1.0
12953,Heilongjiang,China,47.861999999999995,127.7615,3/13/20,0.0
12954,Henan,China,33.882,113.61399999999999,3/13/20,0.0
12955,Hong Kong,China,22.3,114.2,3/13/20,8.0
12956,Hubei,China,30.9756,112.2707,3/13/20,51.0
12957,Hunan,China,27.6104,111.7088,3/13/20,2.0
12958,Inner Mongolia,China,44.0935,113.9448,3/13/20,0.0
12959,Jiangsu,China,32.9711,119.455,3/13/20,-1.0
12960,Jiangxi,China,27.614,115.7221,3/13/20,-2.0
12961,Jilin,China,43.6661,126.1923,3/13/20,0.0
