,Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20
124,,Iceland,64.9631,-19.0208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,7.0,-15.0,8.0,5.0,-5.0,0.0,17.0,-3.0,-14.0,15.0,-10.0,21.0,-11.0,2.0,4.0,1.0,19.0,-14.0,32.0,-34.0,62.0,-55.0,0.0,67.0,-25.0,-19.0,8.0,27.0,-42.0,-4.0,12.0,32.0,-21.0,13.0,-13.0,-67.0,71.0,-16.0,-10.0,2.0,-14.0,-5.0,10.0,-22.0,-4.0,8.0,-6.0,5.0,-2.0,-6.0,-5.0,4.0,7.0,-12.0,5.0,-2.0,-8.0,0.0,3.0,1.0,-4.0,2.0,2.0,-4.0,0.0,3.0,-3.0
125,,India,21.0,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,9.0,-9.0,1.0,-1.0,1.0,4.0,-2.0,1.0,-4.0,13.0,-10.0,-1.0,26.0,-17.0,0.0,-4.0,14.0,4.0,18.0,-42.0,36.0,-37.0,146.0,-100.0,39.0,29.0,40.0,41.0,-84.0,-10.0,77.0,-105.0,263.0,-63.0,149.0,-31.0,28.0,283.0,-307.0,247.0,-156.0,-45.0,143.0,30.0,-4.0,80.0,-59.0,308.0,-127.0,144.0,116.0,223.0,-106.0,256.0,-334.0,303.0,254.0,-88.0,291.0,109.0,-411.0,720.0,1677.0,-1395.0,-133.0,638.0,37.0
126,,Indonesia,-0.7893,113.9213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,6.0,-6.0,0.0,0.0,3.0,-3.0,4.0,-4.0,14.0,-14.0,1.0,0.0,3.0,7.0,2.0,-8.0,6.0,-5.0,16.0,-13.0,13.0,-6.0,-2.0,14.0,-16.0,6.0,12.0,0.0,-26.0,69.0,-52.0,25.0,-26.0,82.0,-43.0,-35.0,31.0,6.0,34.0,-24.0,-24.0,-5.0,-2.0,25.0,-21.0,59.0,34.0,-6.0,-62.0,5.0,137.0,-133.0,165.0,-123.0,-56.0,49.0,0.0,-22.0,92.0,-1.0,42.0,7.0,54.0,-177.0,110.0,-23.0,-52.0,-35.0
127,,Iran,32.0,53.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-49.0,24.0,26.0,2.0,64.0,-116.0,261.0,-74.0,-13.0,582.0,-291.0,-205.0,77.0,-109.0,-228.0,0.0,0.0,1631.0,-1631.0,799.0,-799.0,321.0,714.0,-145.0,-594.0,-296.0,982.0,-270.0,120.0,-156.0,-130.0,166.0,808.0,-775.0,72.0,421.0,-14.0,577.0,-1801.0,4500.0,-1697.0,-30.0,-276.0,659.0,3326.0,-4535.0,142.0,57.0,-342.0,492.0,-461.0,88.0,-887.0,1214.0,-558.0,456.0,-418.0,26.0,-162.0,-130.0,-188.0,230.0,-154.0,-40.0,-97.0,-183.0,40.0,-115.0,139.0,16.0,45.0,-64.0,134.0,-148.0,200.0,-344.0,136.0,40.0,186.0,14.0,6.0,-120.0,315.0,123.0
128,,Iraq,33.0,44.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,12.0,-12.0,9.0,-7.0,-2.0,0.0,6.0,5.0,-11.0,6.0,-4.0,4.0,-6.0,18.0,10.0,-26.0,15.0,-8.0,3.0,-3.0,9.0,-6.0,8.0,4.0,9.0,-13.0,45.0,-36.0,50.0,-35.0,10.0,-3.0,-12.0,38.0,-28.0,-3.0,-2.0,6.0,-3.0,9.0,-22.0,19.0,-3.0,-25.0,8.0,-13.0,19.0,-16.0,10.0,-6.0,2.0,10.0,20.0,-42.0,37.0,-27.0,4.0,-7.0,11.0,6.0,-9.0,24.0,57.0,-50.0,-1.0,-1.0,-24.0,55.0,0.0,-36.0,16.0
129,,Ireland,53.1424,-7.6921,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,-52.0,0.0,0.0,0.0,0.0,9156.0,-9156.0,0.0,0.0,0.0,0.0,0.0,0.0,4153.0,-4153.0,0.0,0.0,0.0,0.0,0.0,3724.0,-3724.0,0.0,0.0,0.0,0.0,0.0,2360.0,-2360.0,0.0,0.0,0.0,0.0,0.0,1590.0
130,,Israel,31.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,3.0,19.0,-21.0,-1.0,16.0,-11.0,5.0,1.0,-1.0,33.0,-14.0,34.0,-46.0,80.0,-32.0,-41.0,26.0,58.0,77.0,-154.0,179.0,-38.0,-14.0,128.0,-58.0,112.0,28.0,-113.0,53.0,22.0,-32.0,-3.0,163.0,250.0,-312.0,-4.0,40.0,-136.0,173.0,77.0,-59.0,-159.0,267.0,-158.0,-281.0,159.0,86.0,-229.0,64.0,120.0,-209.0,-93.0,359.0,-173.0,-91.0,140.0,-223.0,202.0,-181.0,224.0,-129.0,-113.0
131,,Italy,43.0,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,2.0,40.0,-41.0,-1.0,37.0,29.0,-55.0,105.0,22.0,-29.0,-43.0,-33.0,69.0,-102.0,321.0,-321.0,394.0,133.0,-158.0,45.0,-222.0,892.0,-669.0,-415.0,1632.0,-680.0,-952.0,1302.0,-266.0,-37.0,-410.0,845.0,-788.0,944.0,-481.0,9.0,313.0,49.0,-242.0,-419.0,203.0,533.0,544.0,-120.0,6.0,94.0,-402.0,-453.0,471.0,-733.0,1110.0,491.0,-363.0,-72.0,-306.0,901.0,220.0,90.0,-111.0,-300.0,-814.0,-112.0,621.0,-6.0,2382.0,-2389.0,-639.0,75.0,-515.0,1127.0,5662.0,-4983.0,-284.0,1261.0,-1853.0,-754.0,1051.0,1050.0,-755.0,2170.0,-2312.0,-239.0,-216.0,-75.0,806.0
132,,Jamaica,18.1096,-77.2975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,0.0,6.0,-6.0,2.0,-2.0,4.0,-4.0,2.0,-2.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,0.0,3.0,-5.0,18.0,-17.0,0.0,3.0,-4.0,28.0,-28.0,10.0,3.0,-8.0,-2.0,-3.0,6.0,-2.0,10.0,12.0
133,,Japan,36.0,138.0,0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-5.0,0.0,0.0,3.0,-3.0,0.0,1.0,4.0,-5.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-10.0,0.0,11.0,-11.0,0.0,3.0,27.0,-30.0,0.0,25.0,-8.0,-17.0,0.0,0.0,0.0,26.0,-26.0,0.0,6.0,35.0,0.0,-38.0,-3.0,50.0,-25.0,24.0,-36.0,19.0,-12.0,-20.0,0.0,48.0,-48.0,42.0,-42.0,0.0,61.0,-44.0,13.0,-20.0,43.0,24.0,-77.0,22.0,-7.0,39.0,-6.0,-14.0,100.0,-44.0,-90.0,80.0,37.0,21.0,-102.0,90.0,27.0,-63.0,-90.0,469.0,-377.0,423.0,-285.0,546.0,-601.0,165.0,-340.0,422.0,-194.0,532.0,1461.0,-2055.0,72.0,151.0,559.0,-478.0,-470.0,815.0,-404.0,-411.0,0.0
134,,Jordan,31.24,36.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-17.0,0.0,8.0,-4.0,2.0,3.0,4.0,3.0,20.0,-20.0,-4.0,0.0,-1.0,-2.0,-2.0,17.0,-10.0,6.0,-5.0,-6.0,-3.0,-2.0,3.0,-1.0,9.0,3.0,-15.0,5.0,-2.0,-1.0,0.0,1.0,2.0,-2.0,-4.0,1.0,-3.0,3.0,2.0,-3.0,2.0,0.0,-2.0,0.0,-1.0,-1.0,2.0,-1.0,7.0,-5.0,1.0,1.0,-1.0,25.0
135,,Kazakhstan,48.0196,66.9237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,12.0,-9.0,-3.0,2.0,-1.0,-1.0,1.0,5.0,-1.0,-2.0,1.0,-2.0,3.0,-2.0,13.0,1.0,21.0,26.0,-28.0,0.0,33.0,-40.0,-7.0,24.0,-5.0,-16.0,19.0,-1.0,-2.0,-6.0,2.0,16.0,-9.0,2.0,9.0,7.0,36.0,-10.0,17.0,23.0,-19.0,3.0,32.0,20.0,-32.0,16.0,36.0,-62.0,53.0,97.0,3.0,-63.0,-84.0,7.0
136,,Kenya,-0.0236,37.9062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,3.0,-1.0,1.0,7.0,-8.0,-1.0,14.0,-14.0,11.0,-12.0,0.0,7.0,0.0,-5.0,3.0,-5.0,15.0,-10.0,-1.0,4.0,0.0,2.0,-5.0,10.0,-9.0,-4.0,13.0,-9.0,3.0,-1.0,-1.0,-2.0,0.0,27.0,-20.0,-4.0,14.0,-19.0,-3.0,17.0,-5.0,11.0,-1.0,-14.0
137,,"Korea, South",36.0,128.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-2.0,0.0,4.0,-4.0,0.0,2.0,-2.0,1.0,1.0,-2.0,4.0,-4.0,0.0,2.0,-2.0,4.0,-4.0,0.0,0.0,5.0,-2.0,-3.0,0.0,11.0,-11.0,94.0,-94.0,-17.0,17.0,129.0,-88.0,4.0,132.0,-177.0,0.0,627.0,-357.0,-137.0,-133.0,0.0,0.0,1369.0,-1369.0,598.0,-375.0,191.0,-30.0,-101.0,-61.0,-27.0,-15.0,-21.0,102.0,-68.0,111.0,-166.0,-3.0,-39.0,-14.0,115.0,-53.0,-18.0,-1.0,-46.0,8.0,-5.0,59.0,-69.0,36.0,-3.0,-33.0,27.0,-35.0,160.0,-90.0,-52.0,-35.0,43.0,-22.0,69.0,-124.0,38.0,9.0,-26.0,32.0,-16.0,36.0,-21.0,19.0,-42.0,-20.0,16.0,-13.0,42.0,-8.0,-29.0,7.0,-21.0,18.0,94.0,-59.0
138,,Kuwait,29.5,47.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,-3.0,0.0,0.0,4.0,-4.0,6.0,-3.0,-3.0,9.0,-9.0,0.0,12.0,-8.0,2.0,2.0,-1.0,-4.0,2.0,-4.0,6.0,-6.0,0.0,10.0,-5.0,-2.0,-2.0,4.0,-6.0,12.0,-2.0,-1.0,-1.0,18.0,4.0,-11.0,14.0,-11.0,3.0,37.0,-17.0,-14.0,24.0,60.0,-72.0,107.0,56.0,-42.0,49.0,-63.0,-87.0,38.0,-28.0,98.0,-86.0,102.0,-25.0,-77.0,71.0,-49.0,71.0,16.0,-32.0,26.0,1.0,14.0,47.0,-4.0,96.0,-138.0
139,,Kyrgyzstan,41.2044,74.7661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,2.0,-1.0,2.0,-3.0,24.0,-24.0,0.0,2.0,-2.0,9.0,1.0,3.0,-9.0,3.0,6.0,10.0,-7.0,-13.0,65.0,-53.0,23.0,10.0,-5.0,-43.0,25.0,0.0,-4.0,0.0,4.0,17.0,-19.0,14.0,-26.0,14.0,-11.0,9.0,-10.0,-5.0,9.0,-4.0,8.0,-4.0,-8.0,1.0,28.0,-17.0,2.0,48.0,-59.0
140,,Latvia,56.8796,24.6032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,-60.0,30.0,0.0,15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-15.0,18.0,-31.0,0.0,0.0,45.0,-45.0,0.0,134.0,-134.0,0.0,0.0,0.0,81.0,-81.0,0.0,0.0,0.0,0.0,0.0,116.0,-116.0,0.0,0.0,0.0,0.0,163.0,-163.0,0.0,35.0,-35.0,0.0,0.0,32.0,-32.0
141,,Lebanon,33.8547,35.8623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,-1.0,0.0,4.0,-4.0,0.0,12.0,-9.0,1.0,-1.0,-3.0,5.0,-3.0,4.0,-3.0,1.0,0.0,-4.0,6.0,-4.0,-2.0,5.0,4.0,-8.0,2.0,-3.0,0.0,5.0,-4.0,-1.0,13.0,-10.0,-2.0,4.0,0.0,22.0,-27.0,3.0,-1.0,-2.0,0.0,5.0,-5.0,42.0,-37.0,-2.0,-3.0,6.0,-6.0,14.0,-11.0,8.0,-11.0,0.0,0.0,2.0,-2.0,10.0,-9.0,-1.0,4.0,-4.0,0.0
142,,Liberia,6.4281,-9.4295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,13.0,-13.0,5.0,-5.0,0.0,0.0,20.0,-20.0,0.0,0.0,3.0,7.0,-10.0,0.0,17.0,-13.0,-4.0,0.0,0.0,6.0,-6.0,16.0,-12.0,-1.0,5.0,-4.0,-1.0,-1.0,1.0
143,,Libya,26.3351,17.228331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,-1.0,7.0,-7.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,4.0,-4.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,7.0,-7.0,0.0,0.0
144,,Liechtenstein,47.14,9.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,,Lithuania,55.1694,23.8813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,46.0,-46.0,43.0,-39.0,-4.0,37.0,3.0,-8.0,-14.0,-4.0,-14.0,56.0,3.0,-17.0,-11.0,-1.0,-23.0,0.0,55.0,-35.0,-1.0,-21.0,33.0,-35.0,0.0,37.0,0.0,-19.0,5.0,37.0,-63.0,5.0,12.0,41.0,-32.0,5.0,-8.0,-14.0,-9.0,28.0,-4.0
146,,Luxembourg,49.8153,6.1296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-6.0,0.0,0.0,0.0,34.0,-34.0,0.0,0.0,40.0,-40.0,0.0,420.0,-420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,-5.0,4.0,-16.0,23.0,8.0,-24.0,2262.0,-2198.0,-65.0,3.0,-19.0,11.0,68.0,-79.0,105.0,-44.0,-35.0,-19.0,33.0,13.0,-32.0,3.0,12.0,-20.0,-8.0,11.0,17.0,-19.0,0.0,-14.0,10.0,-10.0,7.0
147,,Madagascar,-18.7669,46.8691,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,5.0,-1.0,-4.0,0.0,0.0,9.0,-8.0,1.0,4.0,-2.0,-4.0,2.0,2.0,-2.0,1.0,5.0,-2.0,-3.0,-2.0,8.0,-5.0,3.0,1.0,-6.0,0.0,1.0,-2.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-5.0,3.0,-2.0,-2.0,5.0,-5.0,12.0
148,,Malaysia,2.5,112.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,-2.0,0.0,0.0,4.0,-4.0,0.0,6.0,-4.0,-2.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,-2.0,0.0,9.0,-2.0,-7.0,7.0,4.0,4.0,-3.0,15.0,-2.0,-25.0,44.0,-28.0,0.0,28.0,17.0,7.0,23.0,-33.0,50.0,14.0,-62.0,28.0,2.0,146.0,-156.0,86.0,-45.0,101.0,-57.0,-52.0,55.0,34.0,-33.0,-50.0,82.0,-66.0,-40.0,3.0,-44.0,49.0,-13.0,31.0,-22.0,1.0,-5.0,-20.0,-20.0,29.0,-45.0,77.0,-29.0,-16.0,12.0,52.0,-61.0,14.0,-23.0,31.0,-8.0,22.0,-52.0,12.0,18.0,-15.0,-14.0,-15.0,-13.0,29.0
