,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
16311,0,Costa Rica,9.7489,-83.7534,3/23/20,24.0,0.0,0.0
16312,0,Cote d'Ivoire,7.54,-5.5471,3/23/20,11.0,0.0,0.0
16313,0,Croatia,45.1,15.2,3/23/20,61.0,0.0,0.0
16314,0,Diamond Princess,0.0,0.0,3/23/20,0.0,0.0,0.0
16315,0,Cuba,22.0,-80.0,3/23/20,5.0,0.0,7.0
16316,0,Cyprus,35.1264,33.4299,3/23/20,21.0,0.0,26.0
16317,0,Czechia,49.8175,15.473,3/23/20,116.0,0.0,2.0
16318,Faroe Islands,Denmark,61.8926,-6.9118,3/23/20,3.0,0.0,4.0
16319,Greenland,Denmark,71.7069,-42.6043,3/23/20,0.0,0.0,832.0
16320,0,Denmark,56.2639,9.5018,3/23/20,55.0,11.0,2.0
16321,0,Djibouti,11.8251,42.5903,3/23/20,2.0,0.0,0.0
16322,0,Dominican Republic,18.7357,-70.1627,3/23/20,43.0,0.0,10.0
16323,0,Ecuador,-1.8312,-78.1834,3/23/20,192.0,4.0,999.0
16324,0,Egypt,26.0,30.0,3/23/20,39.0,5.0,0.0
16325,0,El Salvador,13.7942,-88.8965,3/23/20,0.0,0.0,49.0
16326,0,Equatorial Guinea,1.5,10.0,3/23/20,3.0,0.0,0.0
16327,0,Eritrea,15.1794,39.7823,3/23/20,0.0,0.0,2.0
16328,0,Estonia,58.5953,25.0136,3/23/20,26.0,0.0,0.0
16329,0,Eswatini,-26.5225,31.4659,3/23/20,0.0,0.0,414.0
16330,0,Ethiopia,9.145,40.4897,3/23/20,0.0,0.0,6.0
16331,0,Fiji,-17.7134,178.065,3/23/20,1.0,0.0,0.0
16332,0,Finland,64.0,26.0,3/23/20,74.0,0.0,0.0
16333,French Guiana,France,3.9339,-53.1258,3/23/20,2.0,0.0,3.0
16334,French Polynesia,France,-17.6797,149.4068,3/23/20,0.0,0.0,0.0
16335,Guadeloupe,France,16.25,-61.5833,3/23/20,4.0,0.0,0.0
16336,Mayotte,France,-12.8275,45.1662,3/23/20,13.0,0.0,0.0
16337,New Caledonia,France,-20.9043,165.618,3/23/20,4.0,0.0,0.0
16338,Reunion,France,-21.1351,55.2471,3/23/20,7.0,0.0,0.0
16339,Saint Barthelemy,France,17.9,-62.8333,3/23/20,0.0,0.0,0.0
16340,St Martin,France,18.0708,-63.0501,3/23/20,3.0,0.0,16.0
16341,Martinique,France,14.6415,-61.0242,3/23/20,9.0,0.0,0.0
16342,0,France,46.2276,2.2137,3/23/20,3838.0,186.0,0.0
16343,0,Gabon,-0.8037,11.6094,3/23/20,0.0,0.0,0.0
16344,0,Gambia,13.4432,-15.3101,3/23/20,1.0,1.0,0.0
16345,0,Georgia,42.3154,43.3569,3/23/20,7.0,0.0,0.0
16346,0,Germany,51.0,9.0,3/23/20,4183.0,29.0,0.0
16347,0,Ghana,7.9465,-1.0232,3/23/20,4.0,1.0,0.0
16348,0,Greece,39.0742,21.8243,3/23/20,71.0,2.0,0.0
16349,0,Guatemala,15.7835,-90.2308,3/23/20,1.0,0.0,0.0
16350,0,Guinea,9.9456,-9.6966,3/23/20,2.0,0.0,0.0
16351,0,Guyana,5.0,-58.75,3/23/20,1.0,0.0,1.0
16352,0,Haiti,18.9712,-72.2852,3/23/20,4.0,0.0,0.0
16353,0,Holy See,41.9029,12.4534,3/23/20,0.0,0.0,0.0
16354,0,Honduras,15.2,-86.2419,3/23/20,4.0,0.0,0.0
16355,0,Hungary,47.1625,19.5033,3/23/20,36.0,1.0,0.0
16356,0,Iceland,64.9631,-19.0208,3/23/20,20.0,0.0,2.0
16357,0,India,21.0,78.0,3/23/20,103.0,3.0,0.0
16358,0,Indonesia,-0.7893,113.9213,3/23/20,65.0,1.0,0.0
16359,0,Iran,32.0,53.0,3/23/20,1411.0,127.0,5.0
16360,0,Iraq,33.0,44.0,3/23/20,33.0,3.0,0.0
16361,0,Ireland,53.1424,-7.6921,3/23/20,219.0,2.0,0.0
16362,0,Israel,31.0,35.0,3/23/20,188.0,0.0,0.0
16363,0,Italy,43.0,12.0,3/23/20,4789.0,601.0,2.0
16364,0,Jamaica,18.1096,-77.2975,3/23/20,0.0,0.0,0.0
16365,0,Japan,36.0,138.0,3/23/20,27.0,1.0,6.0
16366,0,Jordan,31.24,36.51,3/23/20,15.0,0.0,0.0
16367,0,Kazakhstan,48.0196,66.9237,3/23/20,2.0,0.0,1.0
16368,0,Kenya,-0.0236,37.9062,3/23/20,1.0,0.0,0.0
16369,0,"Korea, South",36.0,128.0,3/23/20,0.0,0.0,0.0
16370,0,Kuwait,29.5,47.75,3/23/20,1.0,0.0,13.0
16371,0,Kyrgyzstan,41.2044,74.7661,3/23/20,2.0,0.0,2.0
16372,0,Latvia,56.8796,24.6032,3/23/20,41.0,0.0,0.0
16373,0,Lebanon,33.8547,35.8623,3/23/20,19.0,0.0,21.0
16374,0,Liberia,6.4281,-9.4295,3/23/20,0.0,0.0,2.0
16375,0,Liechtenstein,47.14,9.55,3/23/20,14.0,0.0,8.0
16376,0,Lithuania,55.1694,23.8813,3/23/20,36.0,0.0,9.0
16377,0,Luxembourg,49.8153,6.1296,3/23/20,77.0,0.0,0.0
16378,0,Madagascar,-18.7669,46.8691,3/23/20,9.0,0.0,0.0
16379,0,Malaysia,2.5,112.5,3/23/20,212.0,4.0,0.0
16380,0,Maldives,3.2028,73.2207,3/23/20,0.0,0.0,0.0
16381,0,Malta,35.9375,14.3754,3/23/20,17.0,0.0,0.0
16382,0,Mauritania,21.0079,10.9408,3/23/20,0.0,0.0,4.0
16383,0,Mauritius,-20.2,57.5,3/23/20,8.0,0.0,0.0
16384,0,Mexico,23.6345,-102.5528,3/23/20,51.0,1.0,-15.0
16385,0,Moldova,47.4116,28.3699,3/23/20,15.0,0.0,0.0
16386,0,Monaco,43.7333,7.4167,3/23/20,0.0,0.0,12.0
16387,0,Mongolia,46.8625,103.8467,3/23/20,0.0,0.0,-5.0
16388,0,Montenegro,42.5,19.3,3/23/20,6.0,1.0,0.0
16389,0,Morocco,31.7917,-7.0926,3/23/20,28.0,0.0,0.0
16390,0,Namibia,-22.9576,18.4904,3/23/20,1.0,0.0,0.0
16391,0,Nepal,28.1667,84.25,3/23/20,1.0,0.0,1648.0
16392,Aruba,Netherlands,12.5186,-70.0358,3/23/20,0.0,0.0,4.0
16393,Curacao,Netherlands,12.1696,-68.99,3/23/20,1.0,0.0,0.0
16394,Sint Maarten,Netherlands,18.0425,-63.0548,3/23/20,1.0,0.0,0.0
16395,0,Netherlands,52.1326,5.2913,3/23/20,545.0,34.0,0.0
16396,0,New Zealand,-40.9006,174.886,3/23/20,0.0,0.0,0.0
16397,0,Nicaragua,12.8654,-85.2072,3/23/20,0.0,0.0,0.0
16398,0,Niger,17.6078,8.0817,3/23/20,1.0,0.0,0.0
16399,0,Nigeria,9.082,8.6753,3/23/20,10.0,1.0,0.0
16400,0,North Macedonia,41.6086,21.7453,3/23/20,21.0,1.0,18.0
16401,0,Norway,60.472,8.4689,3/23/20,236.0,3.0,0.0
16402,0,Oman,21.0,57.0,3/23/20,11.0,0.0,0.0
16403,0,Pakistan,30.3753,69.3451,3/23/20,99.0,1.0,0.0
16404,0,Panama,8.538,-80.7821,3/23/20,32.0,3.0,0.0
16405,0,Papua New Guinea,-6.315,143.9555,3/23/20,0.0,0.0,0.0
16406,0,Paraguay,-23.4425,-58.4438,3/23/20,0.0,0.0,0.0
16407,0,Peru,-9.19,-75.0152,3/23/20,32.0,0.0,0.0
16408,0,Philippines,13.0,122.0,3/23/20,82.0,8.0,0.0
16409,0,Poland,51.9194,19.1451,3/23/20,115.0,1.0,2.0
16410,0,Portugal,39.3999,-8.2245,3/23/20,460.0,9.0,0.0
16411,0,Qatar,25.3548,51.1839,3/23/20,7.0,0.0,0.0
16412,0,Romania,45.9432,24.9668,3/23/20,143.0,4.0,8.0
16413,0,Russia,60.0,90.0,3/23/20,71.0,0.0,0.0
16414,0,Rwanda,-1.9403,29.8739,3/23/20,17.0,0.0,0.0
16415,0,Saint Lucia,13.9094,-60.9789,3/23/20,1.0,0.0,0.0
16416,0,Saint Vincent and the Grenadines,12.9843,-61.2872,3/23/20,0.0,0.0,0.0
16417,0,San Marino,43.9424,12.4578,3/23/20,12.0,0.0,320.0
16418,0,Saudi Arabia,24.0,45.0,3/23/20,51.0,0.0,0.0
16419,0,Senegal,14.4974,-14.4524,3/23/20,12.0,0.0,0.0
16420,0,Serbia,44.0165,21.0059,3/23/20,27.0,1.0,3.0
16421,0,Seychelles,-4.6796,55.492,3/23/20,0.0,0.0,0.0
16422,0,Singapore,1.2833,103.8333,3/23/20,54.0,0.0,0.0
16423,0,Slovakia,48.669,19.699,3/23/20,1.0,0.0,0.0
16424,0,Slovenia,46.1512,14.9955,3/23/20,28.0,1.0,0.0
16425,0,Somalia,5.1521,46.1996,3/23/20,0.0,0.0,0.0
16426,0,South Africa,-30.5595,22.9375,3/23/20,128.0,0.0,0.0
16427,0,Spain,40.0,-4.0,3/23/20,6368.0,539.0,0.0
16428,0,Sri Lanka,7.0,81.0,3/23/20,15.0,0.0,0.0
16429,0,Sudan,12.8628,30.2176,3/23/20,0.0,0.0,0.0
16430,0,Suriname,3.9193,-56.0278,3/23/20,0.0,0.0,0.0
16431,0,Sweden,63.0,16.0,3/23/20,112.0,4.0,0.0
16432,0,Switzerland,46.8182,8.2275,3/23/20,1321.0,22.0,0.0
16433,0,Taiwan*,23.7,121.0,3/23/20,26.0,0.0,0.0
16434,0,Tanzania,-6.369,34.8888,3/23/20,0.0,0.0,0.0
16435,0,Thailand,15.0,101.0,3/23/20,122.0,0.0,0.0
16436,0,Togo,8.6195,0.8248,3/23/20,2.0,0.0,0.0
16437,0,Trinidad and Tobago,10.6918,-61.2225,3/23/20,1.0,0.0,0.0
16438,0,Tunisia,34.0,9.0,3/23/20,14.0,0.0,0.0
16439,0,Turkey,38.9637,35.2433,3/23/20,293.0,7.0,0.0
16440,0,Uganda,1.0,32.0,3/23/20,8.0,0.0,0.0
16441,0,Ukraine,48.3794,31.1656,3/23/20,0.0,0.0,0.0
16442,0,United Arab Emirates,24.0,54.0,3/23/20,45.0,0.0,0.0
16443,Bermuda,United Kingdom,32.3078,-64.7505,3/23/20,0.0,0.0,0.0
16444,Cayman Islands,United Kingdom,19.3133,-81.2546,3/23/20,2.0,0.0,0.0
16445,Channel Islands,United Kingdom,49.3723,-2.3644,3/23/20,4.0,0.0,0.0
16446,Gibraltar,United Kingdom,36.1408,-5.3536,3/23/20,0.0,0.0,14.0
16447,Isle of Man,United Kingdom,54.2361,-4.5481,3/23/20,8.0,0.0,0.0
16448,Montserrat,United Kingdom,16.7425,-62.1874,3/23/20,0.0,0.0,0.0
16449,0,United Kingdom,55.3781,-3.4360000000000004,3/23/20,967.0,74.0,0.0
16450,0,Uruguay,-32.5228,-55.7658,3/23/20,4.0,0.0,0.0
16451,0,US,37.0902,-95.7129,3/23/20,10582.0,199.0,9.0
16452,0,Uzbekistan,41.3775,64.5853,3/23/20,3.0,0.0,10.0
16453,0,Venezuela,6.4238,-66.5897,3/23/20,7.0,0.0,0.0
16454,0,Vietnam,16.0,108.0,3/23/20,10.0,0.0,0.0
16455,0,Zambia,-15.4167,28.2833,3/23/20,0.0,0.0,0.0
16456,0,Zimbabwe,-20.0,30.0,3/23/20,0.0,1.0,0.0
16457,Diamond Princess,Canada,0.0,0.0,3/23/20,0.0,0.0,0.0
16458,0,Dominica,15.415,-61.371,3/23/20,1.0,0.0,0.0
16459,0,Grenada,12.1165,-61.679,3/23/20,0.0,0.0,22.0
16460,0,Mozambique,-18.665695,35.529562,3/23/20,0.0,0.0,0.0
16461,0,Syria,34.802075,38.99681500000001,3/23/20,0.0,0.0,113.0
16462,0,Timor-Leste,-8.874217,125.727539,3/23/20,0.0,0.0,0.0
16463,0,Belize,13.1939,-59.5432,3/23/20,1.0,0.0,0.0
16464,0,Laos,19.85627,102.495496,3/23/20,0.0,0.0,23.0
16465,0,Libya,26.3351,17.228331,3/23/20,0.0,0.0,0.0
16466,0,West Bank and Gaza,31.9522,35.2332,3/23/20,7.0,0.0,0.0
16467,0,Guinea-Bissau,11.8037,-15.1804,3/23/20,0.0,0.0,3.0
16468,0,Mali,17.570692,-3.996166000000001,3/23/20,0.0,0.0,183.0
16469,0,Saint Kitts and Nevis,17.357822,-62.782998,3/23/20,0.0,0.0,0.0
16470,Northwest Territories,Canada,64.8255,-124.8457,3/23/20,0.0,0.0,0.0
16471,Yukon,Canada,64.2823,-135.0,3/23/20,0.0,0.0,0.0
16472,0,Kosovo,42.602636,20.902977,3/23/20,0.0,0.0,0.0
16473,0,Burma,21.9162,95.956,3/23/20,0.0,0.0,3.0
16474,Anguilla,United Kingdom,18.2206,-63.0686,3/23/20,0.0,0.0,0.0
16475,British Virgin Islands,United Kingdom,18.4207,-64.64,3/23/20,0.0,0.0,6.0
16476,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3/23/20,0.0,0.0,1.0
16477,0,MS Zaandam,0.0,0.0,3/23/20,0.0,0.0,2.0
16478,0,Botswana,-22.3285,24.6849,3/23/20,0.0,0.0,0.0
16479,0,Burundi,-3.3731,29.9189,3/23/20,0.0,0.0,1.0
16480,0,Sierra Leone,8.460555000000001,-11.779889,3/23/20,0.0,0.0,0.0
16481,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/23/20,0.0,0.0,72.0
16482,0,Malawi,-13.254307999999998,34.301525,3/23/20,0.0,0.0,0.0
16483,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/23/20,0.0,0.0,0.0
16484,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/23/20,0.0,0.0,21.0
16485,0,South Sudan,6.877000000000002,31.307,3/23/20,0.0,0.0,0.0
16486,0,Western Sahara,24.2155,-12.8858,3/23/20,0.0,0.0,2.0
16487,0,Sao Tome and Principe,0.18636,6.613081,3/23/20,0.0,0.0,0.0
16488,0,Yemen,15.552727,48.516388,3/23/20,0.0,0.0,0.0
16489,0,Comoros,-11.6455,43.3333,3/23/20,0.0,0.0,2.0
16490,0,Tajikistan,38.861034,71.276093,3/23/20,0.0,0.0,1.0
16491,0,Lesotho,-29.609988,28.233608,3/23/20,0.0,0.0,0.0
16492,0,Afghanistan,33.0,65.0,3/24/20,34.0,0.0,0.0
16493,0,Albania,41.1533,20.1683,3/24/20,19.0,1.0,0.0
16494,0,Algeria,28.0339,1.6596,3/24/20,34.0,2.0,0.0
16495,0,Andorra,42.5063,1.5218,3/24/20,31.0,0.0,0.0
16496,0,Angola,-11.2027,17.8739,3/24/20,0.0,0.0,0.0
16497,0,Antigua and Barbuda,17.0608,-61.7964,3/24/20,0.0,0.0,0.0
16498,0,Argentina,-38.4161,-63.6167,3/24/20,86.0,2.0,531.0
16499,0,Armenia,40.0691,45.0382,3/24/20,14.0,0.0,0.0
16500,Australian Capital Territory,Australia,-35.4735,149.0124,3/24/20,7.0,0.0,0.0
16501,New South Wales,Australia,-33.8688,151.2093,3/24/20,149.0,1.0,0.0
16502,Northern Territory,Australia,-12.4634,130.8456,3/24/20,1.0,0.0,0.0
16503,Queensland,Australia,-28.0167,153.4,3/24/20,78.0,0.0,0.0
16504,South Australia,Australia,-34.9285,138.6007,3/24/20,36.0,0.0,0.0
16505,Tasmania,Australia,-41.4545,145.9707,3/24/20,0.0,0.0,0.0
16506,Victoria,Australia,-37.8136,144.9631,3/24/20,56.0,0.0,0.0
16507,Western Australia,Australia,-31.9505,115.8605,3/24/20,35.0,0.0,0.0
16508,0,Austria,47.5162,14.5501,3/24/20,809.0,7.0,0.0
16509,0,Azerbaijan,40.1431,47.5769,3/24/20,15.0,0.0,0.0
16510,0,Bahamas,25.0343,-77.3963,3/24/20,1.0,0.0,3.0
16511,0,Bahrain,26.0275,50.55,3/24/20,15.0,1.0,0.0
16512,0,Bangladesh,23.685,90.3563,3/24/20,6.0,1.0,0.0
16513,0,Barbados,13.1939,-59.5432,3/24/20,1.0,0.0,0.0
16514,0,Belarus,53.7098,27.9534,3/24/20,0.0,0.0,0.0
16515,0,Belgium,50.8333,4.0,3/24/20,526.0,34.0,0.0
16516,0,Benin,9.3077,2.3158,3/24/20,1.0,0.0,0.0
16517,0,Bhutan,27.5142,90.4336,3/24/20,0.0,0.0,0.0
16518,0,Bolivia,-16.2902,-63.5887,3/24/20,2.0,0.0,2.0
16519,0,Bosnia and Herzegovina,43.9159,17.6791,3/24/20,30.0,2.0,0.0
16520,0,Brazil,-14.235,-51.9253,3/24/20,323.0,12.0,2.0
16521,0,Brunei,4.5353,114.7277,3/24/20,13.0,0.0,1.0
16522,0,Bulgaria,42.7339,25.4858,3/24/20,17.0,0.0,0.0
16523,0,Burkina Faso,12.2383,-1.5616,3/24/20,15.0,0.0,15.0
16524,0,Cabo Verde,16.5388,-23.0418,3/24/20,0.0,1.0,0.0
16525,0,Cambodia,11.55,104.9167,3/24/20,4.0,0.0,3.0
16526,0,Cameroon,3.848,11.5021,3/24/20,10.0,0.0,11.0
16527,Alberta,Canada,53.9333,-116.5765,3/24/20,58.0,0.0,1.0
16528,British Columbia,Canada,49.2827,-123.1207,3/24/20,145.0,0.0,7.0
16529,Grand Princess,Canada,37.6489,-122.6655,3/24/20,0.0,0.0,0.0
16530,Manitoba,Canada,53.7609,-98.8139,3/24/20,1.0,0.0,0.0
16531,New Brunswick,Canada,46.5653,-66.4619,3/24/20,1.0,0.0,0.0
16532,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/24/20,11.0,0.0,0.0
16533,Nova Scotia,Canada,44.682,-63.7443,3/24/20,10.0,0.0,0.0
16534,Ontario,Canada,51.2538,-85.3232,3/24/20,85.0,1.0,0.0
16535,Prince Edward Island,Canada,46.5107,-63.4168,3/24/20,0.0,0.0,14.0
16536,Quebec,Canada,52.9399,-73.5491,3/24/20,385.0,0.0,0.0
16537,Saskatchewan,Canada,52.9399,-106.4509,3/24/20,6.0,0.0,0.0
16538,0,Central African Republic,6.6111,20.9394,3/24/20,0.0,0.0,0.0
16539,0,Chad,15.4542,18.7322,3/24/20,2.0,0.0,3.0
16540,0,Chile,-35.6751,-71.543,3/24/20,176.0,0.0,0.0
16541,Anhui,China,31.8257,117.2264,3/24/20,0.0,0.0,0.0
16542,Beijing,China,40.1824,116.4142,3/24/20,21.0,0.0,0.0
16543,Chongqing,China,30.0572,107.874,3/24/20,0.0,0.0,0.0
16544,Fujian,China,26.0789,117.9874,3/24/20,5.0,0.0,0.0
16545,Gansu,China,37.8099,101.0583,3/24/20,0.0,0.0,0.0
16546,Guangdong,China,23.3417,113.4244,3/24/20,13.0,0.0,0.0
16547,Guangxi,China,23.8298,108.7881,3/24/20,0.0,0.0,0.0
16548,Guizhou,China,26.8154,106.8748,3/24/20,0.0,0.0,0.0
16549,Hainan,China,19.1959,109.7453,3/24/20,0.0,0.0,0.0
16550,Hebei,China,39.549,116.1306,3/24/20,0.0,0.0,0.0
16551,Heilongjiang,China,47.862,127.7615,3/24/20,0.0,0.0,0.0
16552,Henan,China,33.882,113.614,3/24/20,0.0,0.0,0.0
16553,Hong Kong,China,22.3,114.2,3/24/20,30.0,0.0,752.0
16554,Hubei,China,30.9756,112.2707,3/24/20,1.0,7.0,0.0
16555,Hunan,China,27.6104,111.7088,3/24/20,0.0,0.0,0.0
16556,Inner Mongolia,China,44.0935,113.9448,3/24/20,0.0,0.0,3.0
16557,Jiangsu,China,32.9711,119.455,3/24/20,3.0,0.0,985.0
16558,Jiangxi,China,27.614,115.7221,3/24/20,0.0,0.0,1.0
16559,Jilin,China,43.6661,126.1923,3/24/20,0.0,0.0,0.0
16560,Liaoning,China,41.2956,122.6085,3/24/20,0.0,0.0,16.0
16561,Macau,China,22.1667,113.55,3/24/20,1.0,0.0,0.0
16562,Ningxia,China,37.2692,106.1655,3/24/20,0.0,0.0,0.0
16563,Qinghai,China,35.7452,95.9956,3/24/20,0.0,0.0,0.0
16564,Shaanxi,China,35.1917,108.8701,3/24/20,1.0,0.0,0.0
16565,Shandong,China,36.3427,118.1498,3/24/20,0.0,0.0,0.0
16566,Shanghai,China,31.202,121.4491,3/24/20,10.0,0.0,0.0
16567,Shanxi,China,37.5777,112.2922,3/24/20,0.0,0.0,0.0
16568,Sichuan,China,30.6171,102.7103,3/24/20,2.0,0.0,6.0
16569,Tianjin,China,39.3054,117.323,3/24/20,4.0,0.0,15.0
16570,Tibet,China,31.6927,88.0924,3/24/20,0.0,0.0,28.0
16571,Xinjiang,China,41.1129,85.2401,3/24/20,0.0,0.0,11.0
16572,Yunnan,China,24.974,101.487,3/24/20,0.0,0.0,676.0
16573,Zhejiang,China,29.1832,120.0934,3/24/20,2.0,0.0,17.0
16574,0,Colombia,4.5709,-74.2973,3/24/20,101.0,0.0,0.0
16575,0,Congo (Brazzaville),-4.0383,21.7587,3/24/20,0.0,0.0,11.0
16576,0,Congo (Kinshasa),-4.0383,21.7587,3/24/20,9.0,1.0,589.0
16577,0,Costa Rica,9.7489,-83.7534,3/24/20,19.0,0.0,0.0
16578,0,Cote d'Ivoire,7.54,-5.5471,3/24/20,48.0,0.0,13.0
16579,0,Croatia,45.1,15.2,3/24/20,67.0,0.0,17.0
16580,0,Diamond Princess,0.0,0.0,3/24/20,0.0,2.0,1.0
16581,0,Cuba,22.0,-80.0,3/24/20,8.0,0.0,0.0
16582,0,Cyprus,35.1264,33.4299,3/24/20,8.0,2.0,384.0
16583,0,Czechia,49.8175,15.473,3/24/20,158.0,2.0,8.0
16584,Faroe Islands,Denmark,61.8926,-6.9118,3/24/20,4.0,0.0,0.0
16585,Greenland,Denmark,71.7069,-42.6043,3/24/20,1.0,0.0,0.0
16586,0,Denmark,56.2639,9.5018,3/24/20,141.0,8.0,4.0
16587,0,Djibouti,11.8251,42.5903,3/24/20,0.0,0.0,0.0
16588,0,Dominican Republic,18.7357,-70.1627,3/24/20,67.0,3.0,0.0
16589,0,Ecuador,-1.8312,-78.1834,3/24/20,101.0,9.0,0.0
16590,0,Egypt,26.0,30.0,3/24/20,36.0,1.0,0.0
16591,0,El Salvador,13.7942,-88.8965,3/24/20,2.0,0.0,34.0
16592,0,Equatorial Guinea,1.5,10.0,3/24/20,0.0,0.0,0.0
16593,0,Eritrea,15.1794,39.7823,3/24/20,0.0,0.0,44.0
16594,0,Estonia,58.5953,25.0136,3/24/20,17.0,0.0,1.0
16595,0,Eswatini,-26.5225,31.4659,3/24/20,0.0,0.0,0.0
16596,0,Ethiopia,9.145,40.4897,3/24/20,1.0,0.0,0.0
16597,0,Fiji,-17.7134,178.065,3/24/20,1.0,0.0,0.0
16598,0,Finland,64.0,26.0,3/24/20,92.0,0.0,0.0
16599,French Guiana,France,3.9339,-53.1258,3/24/20,3.0,0.0,0.0
16600,French Polynesia,France,-17.6797,149.4068,3/24/20,7.0,0.0,0.0
16601,Guadeloupe,France,16.25,-61.5833,3/24/20,0.0,0.0,0.0
16602,Mayotte,France,-12.8275,45.1662,3/24/20,12.0,0.0,0.0
16603,New Caledonia,France,-20.9043,165.618,3/24/20,2.0,0.0,0.0
16604,Reunion,France,-21.1351,55.2471,3/24/20,23.0,0.0,3.0
16605,Saint Barthelemy,France,17.9,-62.8333,3/24/20,0.0,0.0,0.0
16606,St Martin,France,18.0708,-63.0501,3/24/20,0.0,0.0,0.0
16607,Martinique,France,14.6415,-61.0242,3/24/20,4.0,0.0,0.0
16608,0,France,46.2276,2.2137,3/24/20,2448.0,240.0,0.0
16609,0,Gabon,-0.8037,11.6094,3/24/20,1.0,0.0,0.0
16610,0,Gambia,13.4432,-15.3101,3/24/20,1.0,0.0,0.0
16611,0,Georgia,42.3154,43.3569,3/24/20,9.0,0.0,0.0
16612,0,Germany,51.0,9.0,3/24/20,3930.0,34.0,10.0
16613,0,Ghana,7.9465,-1.0232,3/24/20,26.0,0.0,0.0
16614,0,Greece,39.0742,21.8243,3/24/20,48.0,3.0,0.0
16615,0,Guatemala,15.7835,-90.2308,3/24/20,1.0,0.0,1.0
16616,0,Guinea,9.9456,-9.6966,3/24/20,0.0,0.0,0.0
16617,0,Guyana,5.0,-58.75,3/24/20,-15.0,0.0,0.0
16618,0,Haiti,18.9712,-72.2852,3/24/20,1.0,0.0,0.0
16619,0,Holy See,41.9029,12.4534,3/24/20,3.0,0.0,2.0
16620,0,Honduras,15.2,-86.2419,3/24/20,0.0,0.0,0.0
16621,0,Hungary,47.1625,19.5033,3/24/20,20.0,2.0,0.0
16622,0,Iceland,64.9631,-19.0208,3/24/20,60.0,1.0,1.0
16623,0,India,21.0,78.0,3/24/20,37.0,0.0,2.0
16624,0,Indonesia,-0.7893,113.9213,3/24/20,107.0,6.0,3.0
16625,0,Iran,32.0,53.0,3/24/20,1762.0,122.0,0.0
16626,0,Iraq,33.0,44.0,3/24/20,50.0,4.0,0.0
16627,0,Ireland,53.1424,-7.6921,3/24/20,204.0,1.0,0.0
16628,0,Israel,31.0,35.0,3/24/20,167.0,2.0,21.0
16629,0,Italy,43.0,12.0,3/24/20,5249.0,743.0,7.0
16630,0,Jamaica,18.1096,-77.2975,3/24/20,2.0,0.0,0.0
16631,0,Japan,36.0,138.0,3/24/20,65.0,1.0,0.0
16632,0,Jordan,31.24,36.51,3/24/20,27.0,0.0,1.0
16633,0,Kazakhstan,48.0196,66.9237,3/24/20,10.0,0.0,0.0
16634,0,Kenya,-0.0236,37.9062,3/24/20,9.0,0.0,0.0
16635,0,"Korea, South",36.0,128.0,3/24/20,76.0,9.0,2.0
16636,0,Kuwait,29.5,47.75,3/24/20,2.0,0.0,2.0
16637,0,Kyrgyzstan,41.2044,74.7661,3/24/20,26.0,0.0,0.0
16638,0,Latvia,56.8796,24.6032,3/24/20,17.0,0.0,0.0
16639,0,Lebanon,33.8547,35.8623,3/24/20,51.0,0.0,11.0
16640,0,Liberia,6.4281,-9.4295,3/24/20,0.0,0.0,0.0
16641,0,Liechtenstein,47.14,9.55,3/24/20,0.0,0.0,0.0
16642,0,Lithuania,55.1694,23.8813,3/24/20,30.0,1.0,0.0
16643,0,Luxembourg,49.8153,6.1296,3/24/20,224.0,0.0,19.0
16644,0,Madagascar,-18.7669,46.8691,3/24/20,5.0,0.0,2342.0
16645,0,Malaysia,2.5,112.5,3/24/20,106.0,2.0,0.0
16646,0,Maldives,3.2028,73.2207,3/24/20,0.0,0.0,0.0
16647,0,Malta,35.9375,14.3754,3/24/20,3.0,0.0,0.0
16648,0,Mauritania,21.0079,10.9408,3/24/20,0.0,0.0,0.0
16649,0,Mauritius,-20.2,57.5,3/24/20,6.0,0.0,1399.0
16650,0,Mexico,23.6345,-102.5528,3/24/20,38.0,1.0,0.0
16651,0,Moldova,47.4116,28.3699,3/24/20,16.0,0.0,0.0
16652,0,Monaco,43.7333,7.4167,3/24/20,0.0,0.0,1.0
16653,0,Mongolia,46.8625,103.8467,3/24/20,0.0,0.0,9.0
16654,0,Montenegro,42.5,19.3,3/24/20,20.0,0.0,0.0
16655,0,Morocco,31.7917,-7.0926,3/24/20,27.0,1.0,0.0
16656,0,Namibia,-22.9576,18.4904,3/24/20,3.0,0.0,1.0
16657,0,Nepal,28.1667,84.25,3/24/20,0.0,0.0,0.0
16658,Aruba,Netherlands,12.5186,-70.0358,3/24/20,3.0,0.0,16.0
16659,Curacao,Netherlands,12.1696,-68.99,3/24/20,2.0,0.0,0.0
16660,Sint Maarten,Netherlands,18.0425,-63.0548,3/24/20,0.0,0.0,4.0
16661,0,Netherlands,52.1326,5.2913,3/24/20,811.0,63.0,0.0
16662,0,New Zealand,-40.9006,174.886,3/24/20,53.0,0.0,0.0
